pixel_id,row,col,county_code,county,gi_star,norm,est_pct,R,G,B,hex
2267,118,71,51,Lincolnshire,3.67,0.7629,67.8,101,203,94,#65CB5E
2268,118,72,51,Lincolnshire,1.86,0.6254,49.9,40,174,128,#28AE80
2269,118,73,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2270,118,74,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2271,118,75,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2272,118,76,51,Lincolnshire,2.88,0.7029,60.0,68,191,112,#44BF70
2273,118,77,51,Lincolnshire,1.49,0.5973,46.2,34,167,133,#22A785
2274,118,78,51,Lincolnshire,1.49,0.5973,46.2,34,167,133,#22A785
2275,118,79,51,Lincolnshire,1.49,0.5973,46.2,34,167,133,#22A785
2276,119,40,14,Caernarfonshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2277,119,41,14,Caernarfonshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2278,119,42,14,Caernarfonshire,-0.74,0.4279,24.1,39,127,142,#277F8E
2279,119,43,14,Caernarfonshire,-0.79,0.4241,23.6,39,126,142,#277E8E
2280,119,44,24,Denbighshire,0.28,0.5054,34.2,32,146,140,#20928C
2281,119,45,24,Denbighshire,0.19,0.4985,33.3,33,144,141,#21908D
2282,119,46,24,Denbighshire,0.14,0.4947,32.8,33,143,141,#218F8D
2283,119,47,24,Denbighshire,2.19,0.6505,53.1,47,180,124,#2FB47C
2284,119,48,24,Denbighshire,2.79,0.6961,59.1,66,190,113,#42BE71
2285,119,49,24,Denbighshire,1.07,0.5654,42.1,31,160,136,#1FA088
2286,119,50,36,Flintshire,1.21,0.5760,43.4,31,162,135,#1FA287
2287,119,51,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2288,119,52,19,Cheshire,1.12,0.5692,42.5,31,161,136,#1FA188
2289,119,53,19,Cheshire,2.79,0.6961,59.1,66,190,113,#42BE71
2290,119,54,19,Cheshire,2.56,0.6786,56.8,58,186,118,#3ABA76
2291,119,55,19,Cheshire,3.3,0.7348,64.1,86,198,103,#56C667
2292,119,56,19,Cheshire,3.3,0.7348,64.1,86,198,103,#56C667
2293,119,57,19,Cheshire,4.47,0.8237,75.7,137,213,72,#89D548
2294,119,58,77,Staffordshire,5.4,0.8943,84.9,184,222,41,#B8DE29
2295,119,59,77,Staffordshire,5.4,0.8943,84.9,184,222,41,#B8DE29
2296,119,60,77,Staffordshire,5.95,0.9361,90.4,213,226,26,#D5E21A
2297,119,61,25,Derbyshire,6.14,0.9506,92.2,223,227,24,#DFE318
2298,119,62,25,Derbyshire,6.14,0.9506,92.2,223,227,24,#DFE318
2299,119,63,25,Derbyshire,6.05,0.9437,91.3,218,227,25,#DAE319
2300,119,64,25,Derbyshire,5.02,0.8655,81.1,165,219,54,#A5DB36
2301,119,65,25,Derbyshire,5.16,0.8761,82.5,173,220,48,#ADDC30
2302,119,66,63,Nottinghamshire,5.07,0.8693,81.6,168,219,52,#A8DB34
2303,119,67,63,Nottinghamshire,4.51,0.8267,76.1,139,214,70,#8BD646
2304,119,68,63,Nottinghamshire,4.19,0.8024,72.9,124,210,80,#7CD250
2305,119,69,63,Nottinghamshire,4.09,0.7948,71.9,119,209,83,#77D153
2306,119,70,63,Nottinghamshire,4.09,0.7948,71.9,119,209,83,#77D153
2307,119,71,51,Lincolnshire,1.86,0.6254,49.9,40,174,128,#28AE80
2308,119,72,51,Lincolnshire,1.86,0.6254,49.9,40,174,128,#28AE80
2309,119,73,51,Lincolnshire,1.81,0.6216,49.4,39,173,129,#27AD81
2310,119,74,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2311,119,75,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2312,119,76,51,Lincolnshire,0.98,0.5586,41.2,31,158,137,#1F9E89
2313,119,77,51,Lincolnshire,0.7,0.5373,38.4,31,153,138,#1F998A
2314,119,78,51,Lincolnshire,1.44,0.5935,45.7,33,166,133,#21A685
2315,119,79,51,Lincolnshire,1.49,0.5973,46.2,34,167,133,#22A785
2316,120,39,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2317,120,40,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2318,120,41,14,Caernarfonshire,-2.37,0.3040,8.0,52,96,141,#34608D
2319,120,42,14,Caernarfonshire,-2.09,0.3253,10.8,49,102,142,#31668E
2320,120,43,14,Caernarfonshire,-2.09,0.3253,10.8,49,102,142,#31668E
2321,120,44,14,Caernarfonshire,0.28,0.5054,34.2,32,146,140,#20928C
2322,120,45,24,Denbighshire,0.23,0.5016,33.7,33,145,140,#21918C
2323,120,46,24,Denbighshire,1.26,0.5798,43.9,32,163,134,#20A386
2324,120,47,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2325,120,48,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2326,120,49,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2327,120,50,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2328,120,51,24,Denbighshire,0.88,0.5510,40.2,30,157,137,#1E9D89
2329,120,52,19,Cheshire,1.21,0.5760,43.4,31,162,135,#1FA287
2330,120,53,19,Cheshire,0.23,0.5016,33.7,33,145,140,#21918C
2331,120,54,19,Cheshire,0.14,0.4947,32.8,33,143,141,#218F8D
2332,120,55,19,Cheshire,3.3,0.7348,64.1,86,198,103,#56C667
2333,120,56,19,Cheshire,2.37,0.6642,54.9,53,183,121,#35B779
2334,120,57,77,Staffordshire,4.51,0.8267,76.1,139,214,70,#8BD646
2335,120,58,77,Staffordshire,5.3,0.8867,83.9,181,222,43,#B5DE2B
2336,120,59,77,Staffordshire,4.33,0.8131,74.3,132,212,75,#84D44B
2337,120,60,77,Staffordshire,5.95,0.9361,90.4,213,226,26,#D5E21A
2338,120,61,77,Staffordshire,5.95,0.9361,90.4,213,226,26,#D5E21A
2339,120,62,25,Derbyshire,5.4,0.8943,84.9,184,222,41,#B8DE29
2340,120,63,25,Derbyshire,5.3,0.8867,83.9,181,222,43,#B5DE2B
2341,120,64,25,Derbyshire,5.21,0.8799,83.0,176,221,47,#B0DD2F
2342,120,65,63,Nottinghamshire,5.3,0.8867,83.9,181,222,43,#B5DE2B
2343,120,66,63,Nottinghamshire,4.84,0.8518,79.4,157,217,59,#9DD93B
2344,120,67,63,Nottinghamshire,4.65,0.8374,77.5,147,215,65,#93D741
2345,120,68,63,Nottinghamshire,4.19,0.8024,72.9,124,210,80,#7CD250
2346,120,69,63,Nottinghamshire,4.09,0.7948,71.9,119,209,83,#77D153
2347,120,70,63,Nottinghamshire,4.23,0.8055,73.3,127,211,78,#7FD34E
2348,120,71,51,Lincolnshire,1.81,0.6216,49.4,39,173,129,#27AD81
2349,120,72,51,Lincolnshire,1.91,0.6292,50.4,41,175,127,#29AF7F
2350,120,73,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2351,120,74,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2352,120,75,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2353,120,76,51,Lincolnshire,0.98,0.5586,41.2,31,158,137,#1F9E89
2354,120,77,51,Lincolnshire,0.98,0.5586,41.2,31,158,137,#1F9E89
2355,120,78,51,Lincolnshire,1.63,0.6079,47.6,36,170,131,#24AA83
2356,121,39,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2357,121,40,14,Caernarfonshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
2358,121,41,14,Caernarfonshire,-1.86,0.3428,13.1,48,106,142,#306A8E
2359,121,42,53,Merionethshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
2360,121,43,53,Merionethshire,-2.09,0.3253,10.8,49,102,142,#31668E
2361,121,44,24,Denbighshire,-2.19,0.3177,9.8,50,100,142,#32648E
2362,121,45,53,Merionethshire,-2.98,0.2577,2.0,58,83,139,#3A538B
2363,121,46,24,Denbighshire,1.26,0.5798,43.9,32,163,134,#20A386
2364,121,47,53,Merionethshire,1.26,0.5798,43.9,32,163,134,#20A386
2365,121,48,53,Merionethshire,0.79,0.5441,39.3,30,155,138,#1E9B8A
2366,121,49,24,Denbighshire,0.51,0.5228,36.5,31,149,139,#1F958B
2367,121,50,24,Denbighshire,1.21,0.5760,43.4,31,162,135,#1FA287
2368,121,51,36,Flintshire,0.23,0.5016,33.7,33,145,140,#21918C
2369,121,52,36,Flintshire,0.28,0.5054,34.2,32,146,140,#20928C
2370,121,53,19,Cheshire,0.23,0.5016,33.7,33,145,140,#21918C
2371,121,54,19,Cheshire,0.51,0.5228,36.5,31,149,139,#1F958B
2372,121,55,19,Cheshire,3.3,0.7348,64.1,86,198,103,#56C667
2373,121,56,77,Staffordshire,1.49,0.5973,46.2,34,167,133,#22A785
2374,121,57,77,Staffordshire,2.42,0.6680,55.4,53,183,121,#35B779
2375,121,58,77,Staffordshire,4.05,0.7918,71.5,117,208,84,#75D054
2376,121,59,77,Staffordshire,4.33,0.8131,74.3,132,212,75,#84D44B
2377,121,60,77,Staffordshire,5.02,0.8655,81.1,165,219,54,#A5DB36
2378,121,61,25,Derbyshire,4.74,0.8442,78.4,152,216,62,#98D83E
2379,121,62,25,Derbyshire,4.74,0.8442,78.4,152,216,62,#98D83E
2380,121,63,25,Derbyshire,4.84,0.8518,79.4,157,217,59,#9DD93B
2381,121,64,25,Derbyshire,4.6,0.8336,77.0,144,215,67,#90D743
2382,121,65,25,Derbyshire,4.79,0.8480,78.9,155,217,60,#9BD93C
2383,121,66,63,Nottinghamshire,2.7,0.6892,58.2,63,188,115,#3FBC73
2384,121,67,63,Nottinghamshire,2.88,0.7029,60.0,68,191,112,#44BF70
2385,121,68,63,Nottinghamshire,2.42,0.6680,55.4,53,183,121,#35B779
2386,121,69,63,Nottinghamshire,2.51,0.6748,56.3,56,185,119,#38B977
2387,121,70,51,Lincolnshire,1.81,0.6216,49.4,39,173,129,#27AD81
2388,121,71,51,Lincolnshire,1.67,0.6110,48.0,37,171,130,#25AB82
2389,121,72,51,Lincolnshire,2.23,0.6535,53.5,49,181,123,#31B57B
2390,121,73,51,Lincolnshire,2.19,0.6505,53.1,47,180,124,#2FB47C
2391,121,74,51,Lincolnshire,2.0,0.6360,51.3,42,176,127,#2AB07F
2392,121,75,51,Lincolnshire,0.19,0.4985,33.3,33,144,141,#21908D
2393,121,76,51,Lincolnshire,0.19,0.4985,33.3,33,144,141,#21908D
2394,121,77,51,Lincolnshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2395,122,37,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2396,122,38,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2397,122,39,14,Caernarfonshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
2398,122,40,14,Caernarfonshire,,,,,,,
2399,122,41,53,Merionethshire,,,,,,,
2400,122,42,53,Merionethshire,-2.0,0.3322,11.7,49,104,142,#31688E
2401,122,43,53,Merionethshire,-2.09,0.3253,10.8,49,102,142,#31668E
2402,122,44,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2403,122,45,53,Merionethshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2404,122,46,53,Merionethshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2405,122,47,53,Merionethshire,0.56,0.5266,37.0,31,150,139,#1F968B
2406,122,48,24,Denbighshire,0.51,0.5228,36.5,31,149,139,#1F958B
2407,122,49,24,Denbighshire,0.6,0.5297,37.4,31,151,139,#1F978B
2408,122,50,75,Shropshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2409,122,51,75,Shropshire,0.28,0.5054,34.2,32,146,140,#20928C
2410,122,52,75,Shropshire,0.28,0.5054,34.2,32,146,140,#20928C
2411,122,53,75,Shropshire,0.23,0.5016,33.7,33,145,140,#21918C
2412,122,54,75,Shropshire,0.56,0.5266,37.0,31,150,139,#1F968B
2413,122,55,75,Shropshire,1.49,0.5973,46.2,34,167,133,#22A785
2414,122,56,77,Staffordshire,1.49,0.5973,46.2,34,167,133,#22A785
2415,122,57,77,Staffordshire,2.37,0.6642,54.9,53,183,121,#35B779
2416,122,58,77,Staffordshire,4.37,0.8161,74.7,132,212,75,#84D44B
2417,122,59,77,Staffordshire,5.02,0.8655,81.1,165,219,54,#A5DB36
2418,122,60,77,Staffordshire,5.02,0.8655,81.1,165,219,54,#A5DB36
2419,122,61,25,Derbyshire,4.74,0.8442,78.4,152,216,62,#98D83E
2420,122,62,25,Derbyshire,4.09,0.7948,71.9,119,209,83,#77D153
2421,122,63,25,Derbyshire,4.19,0.8024,72.9,124,210,80,#7CD250
2422,122,64,25,Derbyshire,4.98,0.8624,80.7,162,218,55,#A2DA37
2423,122,65,25,Derbyshire,2.6,0.6816,57.2,59,187,117,#3BBB75
2424,122,66,63,Nottinghamshire,2.84,0.6999,59.6,68,191,112,#44BF70
2425,122,67,63,Nottinghamshire,2.74,0.6923,58.6,64,189,114,#40BD72
2426,122,68,63,Nottinghamshire,2.51,0.6748,56.3,56,185,119,#38B977
2427,122,69,50,Leicestershire,2.42,0.6680,55.4,53,183,121,#35B779
2428,122,70,51,Lincolnshire,2.51,0.6748,56.3,56,185,119,#38B977
2429,122,71,51,Lincolnshire,2.23,0.6535,53.5,49,181,123,#31B57B
2430,122,72,51,Lincolnshire,2.23,0.6535,53.5,49,181,123,#31B57B
2431,122,73,51,Lincolnshire,1.02,0.5616,41.6,31,159,136,#1F9F88
2432,122,74,51,Lincolnshire,1.02,0.5616,41.6,31,159,136,#1F9F88
2433,122,75,51,Lincolnshire,0.19,0.4985,33.3,33,144,141,#21908D
2434,122,76,51,Lincolnshire,-1.16,0.3960,20.0,42,119,142,#2A778E
2435,122,81,60,Norfolk,-1.81,0.3466,13.5,47,107,142,#2F6B8E
2436,122,82,60,Norfolk,-1.72,0.3534,14.4,46,109,142,#2E6D8E
2437,122,83,60,Norfolk,-1.72,0.3534,14.4,46,109,142,#2E6D8E
2438,122,84,60,Norfolk,-2.65,0.2828,5.2,55,91,141,#375B8D
2439,122,85,60,Norfolk,-2.37,0.3040,8.0,52,96,141,#34608D
2440,122,86,60,Norfolk,-2.74,0.2759,4.3,56,89,140,#38598C
2441,122,87,60,Norfolk,-2.37,0.3040,8.0,52,96,141,#34608D
2442,123,36,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2443,123,37,14,Caernarfonshire,-2.19,0.3177,9.8,50,100,142,#32648E
2444,123,41,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2445,123,42,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2446,123,43,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2447,123,44,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2448,123,45,53,Merionethshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2449,123,46,53,Merionethshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2450,123,47,57,Montgomeryshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2451,123,48,24,Denbighshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2452,123,49,24,Denbighshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2453,123,50,75,Shropshire,-1.16,0.3960,20.0,42,119,142,#2A778E
2454,123,51,75,Shropshire,-1.72,0.3534,14.4,46,109,142,#2E6D8E
2455,123,52,75,Shropshire,-0.65,0.4347,25.0,38,129,142,#26818E
2456,123,53,75,Shropshire,-0.74,0.4279,24.1,39,127,142,#277F8E
2457,123,54,75,Shropshire,0.6,0.5297,37.4,31,151,139,#1F978B
2458,123,55,75,Shropshire,0.28,0.5054,34.2,32,146,140,#20928C
2459,123,56,77,Staffordshire,0.47,0.5198,36.1,31,149,139,#1F958B
2460,123,57,77,Staffordshire,3.53,0.7523,66.4,94,201,98,#5EC962
2461,123,58,77,Staffordshire,3.53,0.7523,66.4,94,201,98,#5EC962
2462,123,59,77,Staffordshire,4.51,0.8267,76.1,139,214,70,#8BD646
2463,123,60,77,Staffordshire,5.02,0.8655,81.1,165,219,54,#A5DB36
2464,123,61,77,Staffordshire,3.12,0.7211,62.3,78,195,107,#4EC36B
2465,123,62,77,Staffordshire,4.05,0.7918,71.5,117,208,84,#75D054
2466,123,63,25,Derbyshire,4.09,0.7948,71.9,119,209,83,#77D153
2467,123,64,25,Derbyshire,4.33,0.8131,74.3,132,212,75,#84D44B
2468,123,65,50,Leicestershire,4.47,0.8237,75.7,137,213,72,#89D548
2469,123,66,63,Nottinghamshire,2.79,0.6961,59.1,66,190,113,#42BE71
2470,123,67,63,Nottinghamshire,2.79,0.6961,59.1,66,190,113,#42BE71
2471,123,68,63,Nottinghamshire,2.37,0.6642,54.9,53,183,121,#35B779
2472,123,69,50,Leicestershire,2.42,0.6680,55.4,53,183,121,#35B779
2473,123,70,50,Leicestershire,2.42,0.6680,55.4,53,183,121,#35B779
2474,123,71,51,Lincolnshire,1.35,0.5867,44.8,33,165,133,#21A585
2475,123,72,51,Lincolnshire,2.19,0.6505,53.1,47,180,124,#2FB47C
2476,123,73,51,Lincolnshire,1.02,0.5616,41.6,31,159,136,#1F9F88
2477,123,74,51,Lincolnshire,1.02,0.5616,41.6,31,159,136,#1F9F88
2478,123,75,51,Lincolnshire,0.19,0.4985,33.3,33,144,141,#21908D
2479,123,76,51,Lincolnshire,-1.12,0.3990,20.4,42,120,142,#2A788E
2480,123,77,51,Lincolnshire,-1.12,0.3990,20.4,42,120,142,#2A788E
2481,123,81,60,Norfolk,-2.47,0.2964,7.0,53,94,141,#355E8D
2482,123,82,60,Norfolk,-2.79,0.2721,3.8,56,88,140,#38588C
2483,123,83,60,Norfolk,-2.65,0.2828,5.2,55,91,141,#375B8D
2484,123,84,60,Norfolk,-2.42,0.3002,7.5,53,95,141,#355F8D
2485,123,85,60,Norfolk,-2.42,0.3002,7.5,53,95,141,#355F8D
2486,123,86,60,Norfolk,-2.37,0.3040,8.0,52,96,141,#34608D
2487,123,87,60,Norfolk,-1.35,0.3815,18.1,44,115,142,#2C738E
2488,123,88,60,Norfolk,-2.19,0.3177,9.8,50,100,142,#32648E
2489,123,89,60,Norfolk,-1.63,0.3603,15.3,46,111,142,#2E6F8E
2490,124,41,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2491,124,42,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2492,124,43,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2493,124,44,53,Merionethshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2494,124,45,53,Merionethshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2495,124,46,57,Montgomeryshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2496,124,47,57,Montgomeryshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2497,124,48,57,Montgomeryshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2498,124,49,57,Montgomeryshire,-1.16,0.3960,20.0,42,119,142,#2A778E
2499,124,50,75,Shropshire,-1.16,0.3960,20.0,42,119,142,#2A778E
2500,124,51,75,Shropshire,-1.16,0.3960,20.0,42,119,142,#2A778E
2501,124,52,75,Shropshire,-1.63,0.3603,15.3,46,111,142,#2E6F8E
2502,124,53,75,Shropshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2503,124,54,75,Shropshire,0.37,0.5122,35.1,32,147,140,#20938C
2504,124,55,75,Shropshire,-0.19,0.4697,29.6,35,137,142,#23898E
2505,124,56,75,Shropshire,0.84,0.5479,39.8,30,156,137,#1E9C89
2506,124,57,77,Staffordshire,1.67,0.6110,48.0,37,171,130,#25AB82
2507,124,58,77,Staffordshire,3.53,0.7523,66.4,94,201,98,#5EC962
2508,124,59,77,Staffordshire,4.51,0.8267,76.1,139,214,70,#8BD646
2509,124,60,77,Staffordshire,2.42,0.6680,55.4,53,183,121,#35B779
2510,124,61,77,Staffordshire,2.42,0.6680,55.4,53,183,121,#35B779
2511,124,62,77,Staffordshire,3.02,0.7135,61.4,74,193,109,#4AC16D
2512,124,63,25,Derbyshire,2.98,0.7105,61.0,72,193,110,#48C16E
2513,124,64,50,Leicestershire,4.23,0.8055,73.3,127,211,78,#7FD34E
2514,124,65,50,Leicestershire,4.37,0.8161,74.7,132,212,75,#84D44B
2515,124,66,50,Leicestershire,3.72,0.7667,68.3,103,204,92,#67CC5C
2516,124,67,50,Leicestershire,3.26,0.7318,63.7,84,197,104,#54C568
2517,124,68,50,Leicestershire,3.12,0.7211,62.3,78,195,107,#4EC36B
2518,124,69,50,Leicestershire,2.51,0.6748,56.3,56,185,119,#38B977
2519,124,70,50,Leicestershire,1.4,0.5905,45.3,33,166,133,#21A685
2520,124,71,51,Lincolnshire,1.4,0.5905,45.3,33,166,133,#21A685
2521,124,72,51,Lincolnshire,0.14,0.4947,32.8,33,143,141,#218F8D
2522,124,73,51,Lincolnshire,0.14,0.4947,32.8,33,143,141,#218F8D
2523,124,74,51,Lincolnshire,-1.07,0.4028,20.9,41,121,142,#29798E
2524,124,75,51,Lincolnshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2525,124,76,51,Lincolnshire,-0.93,0.4134,22.3,41,123,142,#297B8E
2526,124,77,51,Lincolnshire,-1.12,0.3990,20.4,42,120,142,#2A788E
2527,124,78,51,Lincolnshire,-2.42,0.3002,7.5,53,95,141,#355F8D
2528,124,79,60,Norfolk,-3.02,0.2547,1.6,58,83,139,#3A538B
2529,124,80,60,Norfolk,-2.19,0.3177,9.8,50,100,142,#32648E
2530,124,81,60,Norfolk,-2.79,0.2721,3.8,56,88,140,#38588C
2531,124,82,60,Norfolk,-2.47,0.2964,7.0,53,94,141,#355E8D
2532,124,83,60,Norfolk,-2.51,0.2934,6.6,53,94,141,#355E8D
2533,124,84,60,Norfolk,-2.65,0.2828,5.2,55,91,141,#375B8D
2534,124,85,60,Norfolk,-2.23,0.3147,9.4,51,99,141,#33638D
2535,124,86,60,Norfolk,-3.07,0.2509,1.1,59,82,139,#3B528B
2536,124,87,60,Norfolk,-2.0,0.3322,11.7,49,104,142,#31688E
2537,124,88,60,Norfolk,-1.72,0.3534,14.4,46,109,142,#2E6D8E
2538,124,89,60,Norfolk,-2.47,0.2964,7.0,53,94,141,#355E8D
2539,124,90,60,Norfolk,-2.47,0.2964,7.0,53,94,141,#355E8D
2540,125,42,53,Merionethshire,-2.37,0.3040,8.0,52,96,141,#34608D
2541,125,43,53,Merionethshire,-2.42,0.3002,7.5,53,95,141,#355F8D
2542,125,44,53,Merionethshire,-1.35,0.3815,18.1,44,115,142,#2C738E
2543,125,45,53,Merionethshire,-1.63,0.3603,15.3,46,111,142,#2E6F8E
2544,125,46,57,Montgomeryshire,-2.88,0.2653,3.0,57,85,140,#39558C
2545,125,47,57,Montgomeryshire,-2.23,0.3147,9.4,51,99,141,#33638D
2546,125,48,57,Montgomeryshire,-0.93,0.4134,22.3,41,123,142,#297B8E
2547,125,49,57,Montgomeryshire,-0.93,0.4134,22.3,41,123,142,#297B8E
2548,125,50,57,Montgomeryshire,-1.3,0.3853,18.6,43,116,142,#2B748E
2549,125,51,75,Shropshire,-0.33,0.4590,28.2,36,134,142,#24868E
2550,125,52,75,Shropshire,-0.37,0.4560,27.8,37,133,142,#25858E
2551,125,53,75,Shropshire,-0.05,0.4803,31.0,34,139,141,#228B8D
2552,125,54,75,Shropshire,-0.74,0.4279,24.1,39,127,142,#277F8E
2553,125,55,75,Shropshire,0.51,0.5228,36.5,31,149,139,#1F958B
2554,125,56,75,Shropshire,0.79,0.5441,39.3,30,155,138,#1E9B8A
2555,125,57,77,Staffordshire,0.79,0.5441,39.3,30,155,138,#1E9B8A
2556,125,58,77,Staffordshire,4.56,0.8305,76.6,142,214,69,#8ED645
2557,125,59,77,Staffordshire,4.65,0.8374,77.5,147,215,65,#93D741
2558,125,60,77,Staffordshire,1.53,0.6003,46.6,34,168,132,#22A884
2559,125,61,77,Staffordshire,1.81,0.6216,49.4,39,173,129,#27AD81
2560,125,62,25,Derbyshire,1.53,0.6003,46.6,34,168,132,#22A884
2561,125,63,50,Leicestershire,2.98,0.7105,61.0,72,193,110,#48C16E
2562,125,64,50,Leicestershire,4.19,0.8024,72.9,124,210,80,#7CD250
2563,125,65,50,Leicestershire,3.81,0.7736,69.2,108,205,90,#6CCD5A
2564,125,66,50,Leicestershire,3.49,0.7492,66.0,92,200,99,#5CC863
2565,125,67,50,Leicestershire,3.21,0.7280,63.2,82,197,105,#52C569
2566,125,68,50,Leicestershire,2.98,0.7105,61.0,72,193,110,#48C16E
2567,125,69,50,Leicestershire,2.79,0.6961,59.1,66,190,113,#42BE71
2568,125,70,72,Rutland,1.49,0.5973,46.2,34,167,133,#22A785
2569,125,71,72,Rutland,1.49,0.5973,46.2,34,167,133,#22A785
2570,125,72,51,Lincolnshire,0.14,0.4947,32.8,33,143,141,#218F8D
2571,125,73,51,Lincolnshire,0.14,0.4947,32.8,33,143,141,#218F8D
2572,125,74,51,Lincolnshire,-1.07,0.4028,20.9,41,121,142,#29798E
2573,125,75,51,Lincolnshire,-1.12,0.3990,20.4,42,120,142,#2A788E
2574,125,76,51,Lincolnshire,-1.12,0.3990,20.4,42,120,142,#2A788E
2575,125,77,51,Lincolnshire,-1.86,0.3428,13.1,48,106,142,#306A8E
2576,125,78,60,Norfolk,-2.47,0.2964,7.0,53,94,141,#355E8D
2577,125,79,60,Norfolk,-2.88,0.2653,3.0,57,85,140,#39558C
2578,125,80,60,Norfolk,-3.72,0.2015,0.0,65,68,135,#414487
2579,125,81,60,Norfolk,-3.4,0.2258,0.0,62,74,137,#3E4A89
2580,125,82,60,Norfolk,-2.79,0.2721,3.8,56,88,140,#38588C
2581,125,83,60,Norfolk,-2.65,0.2828,5.2,55,91,141,#375B8D
2582,125,84,60,Norfolk,-2.23,0.3147,9.4,51,99,141,#33638D
2583,125,85,60,Norfolk,-2.79,0.2721,3.8,56,88,140,#38588C
2584,125,86,60,Norfolk,-2.42,0.3002,7.5,53,95,141,#355F8D
2585,125,87,60,Norfolk,-1.49,0.3709,16.7,45,113,142,#2D718E
2586,125,88,60,Norfolk,-1.81,0.3466,13.5,47,107,142,#2F6B8E
2587,125,89,60,Norfolk,-2.88,0.2653,3.0,57,85,140,#39558C
2588,125,90,60,Norfolk,-2.74,0.2759,4.3,56,89,140,#38598C
2589,126,42,53,Merionethshire,-2.42,0.3002,7.5,53,95,141,#355F8D
2590,126,43,53,Merionethshire,-1.49,0.3709,16.7,45,113,142,#2D718E
2591,126,44,57,Montgomeryshire,-1.63,0.3603,15.3,46,111,142,#2E6F8E
2592,126,45,57,Montgomeryshire,-1.63,0.3603,15.3,46,111,142,#2E6F8E
2593,126,46,57,Montgomeryshire,-1.72,0.3534,14.4,46,109,142,#2E6D8E
2594,126,47,57,Montgomeryshire,-2.65,0.2828,5.2,55,91,141,#375B8D
2595,126,48,57,Montgomeryshire,-2.74,0.2759,4.3,56,89,140,#38598C
2596,126,49,57,Montgomeryshire,-0.93,0.4134,22.3,41,123,142,#297B8E
2597,126,50,57,Montgomeryshire,-0.98,0.4096,21.8,41,122,142,#297A8E
2598,126,51,75,Shropshire,-0.42,0.4522,27.3,37,132,142,#25848E
2599,126,52,75,Shropshire,-0.42,0.4522,27.3,37,132,142,#25848E
2600,126,53,75,Shropshire,0.19,0.4985,33.3,33,144,141,#21908D
2601,126,54,75,Shropshire,-0.23,0.4666,29.2,35,136,142,#23888E
2602,126,55,75,Shropshire,0.14,0.4947,32.8,33,143,141,#218F8D
